"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-02-22",,,,,,,"10.4",",,E","7.4",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-02-23",,,,,,,"13.5",",,E","3.1",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-02-24",,,,,,,"11.5",",,E","8.4",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-02-25",,,,,,,"9.4",",,E","5.6",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-02-26",,,,,,,"9.9",",,E","-0.6",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-02-27",,,,,,,"9.8",",,E","2.8",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-02-28",,,,,,,"8.9",",,E","-1.9",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-01",,,,,,,"10.7",",,E","-3.5",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-02",,,,,,,"12.1",",,E","-4.0",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-03",,,,,,,"13.6",",,E","-3.6",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-04",,,,,,,"13.8",",,E","-3.6",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-05",,,,,,,"15.8",",,E","-3.1",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-06",,,,,,,"16.0",",,E","-1.8",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-07",,,,,,,"16.8",",,E","4.8",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-08",,,,,,,"18.2",",,E","3.8",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-09",,,,,,,"15.5",",,E","3.4",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-10",,,,,,,"9.0",",,E","7.3",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-11",,,,,,,"7.4",",,E","5.0",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-12",,,,,,,"7.7",",,E","0.6",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-13",,,,,,,"8.7",",,E","0.1",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-14",,,,,,,"8.8",",,E","-3.3",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-15",,,,,,,"9.3",",,E","-0.9",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-16",,,,,,,"7.2",",,E","-2.6",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-17",,,,,,,"13.1",",,E","2.8",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-18",,,,,,,"16.6",",,E","-2.8",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-19",,,,,,,"19.6",",,E","-2.5",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-20",,,,,,,"17.1",",,E","2.8",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-21",,,,,,,"14.7",",,E","7.2",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-22",,,,,,,"13.7",",,E","5.5",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-23",,,,,,,"11.8",",,E","6.3",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-24",,,,,,,"15.0",",,E","5.9",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-25",,,,,,,"17.2",",,E","1.7",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-26",,,,,,,"12.9",",,E","5.9",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-27",,,,,,,"14.3",",,E","1.0",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-28",,,,,,,"14.0",",,E","7.8",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-29",,,,,,,"17.6",",,E","-0.7",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-30",,,,,,,"16.9",",,E","5.7",",,E"
"UKE00105927","ALICE HOLT LODGE, UK","51.1767","0.8481","115.0","2025-03-31",,,,,,,,,"1.0",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-01","1.0",",,E",,,"2.6","H,,S","2.5",",,E","1.7",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-02","4.4",",,E","20.0",",,S","0.2","H,,S","1.7",",,E","-0.7",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-03","0.4",",,E","30.0",",,S","-0.1","H,,S","3.4",",,E","-2.0",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-04","0.0",",,E",,,"1.4","H,,S","3.5",",,E","-3.1",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-05","1.8",",,E",,,"-0.4","H,,S","4.1",",,E","-1.0",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-06","6.0",",,E",,,"2.1","H,,S","3.8",",,E","-5.7",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-07","2.8",",,E",,,"2.3","H,,S","2.2",",,E","0.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-08","2.4",",,E",,,"0.9","H,,S","3.0",",,E","-0.3",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-09","0.6",",,E","10.0",",,S","0.9","H,,S","0.1",",,E","-3.0",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-10","0.0",",,E","10.0",",,S","-2.0","H,,S","4.1",",,E","-4.2",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-11","0.2",",,E","20.0",",,S","-0.9","H,,S","10.6",",,E","-7.3",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-12","0.0",",,E",,,"3.9","H,,S","11.4",",,E","-4.9",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-13","0.0",",,E",,,"9.7","H,,S","11.5",",,E","3.5",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-14","0.0",",,E",,,"9.1","H,,S","12.2",",,E","7.0",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-15","0.0",",,E",,,"10.9","H,,S","12.2",",,E","6.8",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-16","0.0",",,E",,,"8.3","H,,S","12.9",",,E","7.3",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-17","0.0",",,E",,,"10.4","H,,S","9.3",",,E","7.5",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-18","0.0",",,E",,,"7.4","H,,S","7.2",",,E","7.0",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-19","0.0",",,E",,,"4.3","H,,S","8.8",",,E","1.2",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-20","0.0",",,E",,,"4.9","H,,S","8.3",",,E","-2.7",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-21","0.0",",,E",,,"4.6","H,,S","7.1",",,E","2.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-22","0.2",",,E",,,"1.0","H,,S","5.8",",,E","-2.0",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-23","3.4",",,E",,,"2.9","H,,S","7.6",",,E","-3.1",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-24","6.2",",,E",,,"5.6","H,,S","6.2",",,E","3.3",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-25","0.6",",,E",,,"3.8","H,,S","6.7",",,E","3.1",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-26","7.4",",,E",,,"4.1","H,,S","7.4",",,E","1.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-27","4.0",",,E",,,"6.2","H,,S","6.7",",,E","2.7",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-28","5.8",",,E",,,"6.1","H,,S","6.4",",,E","5.0",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-29","3.2",",,E",,,"4.7","H,,S","4.4",",,E","4.3",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-30","0.0",",,E",,,"2.7","H,,S","6.9",",,E","1.3",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-01-31","0.0",",,E",,,"4.3","H,,S","8.3",",,E","0.7",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-01","0.2",",,E",,,"6.5","H,,S","8.4",",,E","2.3",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-02","0.0",",,E",,,"6.8","H,,S","10.5",",,E","5.3",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-03","0.2",",,E",,,"8.7","H,,S","9.8",",,E","3.8",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-04","1.6",",,E",,,"7.8","H,,S","6.7",",I,E","8.0",",I,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-05","0.0",",,E",,,"4.2","H,,S","8.2",",,E","1.1",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-06","0.0",",,E",,,"6.5","H,,S","6.5",",,E","2.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-07","0.0",",,E",,,"5.7","H,,S","5.9",",,E","4.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-08","0.0",",,E",,,"4.5","H,,S","7.1",",,E","4.1",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-09","0.0",",,E",,,"2.9","H,,S","6.2",",,E","-2.1",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-10","0.2",",,E",,,"5.1","H,,S","6.3",",,E","-1.2",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-11","0.0",",,E",,,"5.6","H,,S","6.7",",,E","4.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-12","0.0",",,E",,,"5.2","H,,S","5.6",",,E","4.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-13","3.4",",,E",,,"3.2","H,,S","4.9",",,E","-0.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-14","0.0",",,E",,,"3.8","H,,S","5.6",",,E","-0.1",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-15","2.6",",,E",,,"4.4","H,,S","5.6",",,E","3.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-16","2.0",",,E",,,"4.6","H,,S","5.3",",,E","2.8",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-17","2.8",",,E",,,"4.4","H,,S","5.3",",,E","3.4",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-18","0.0",",,E",,,"4.0","H,,S","7.2",",,E","2.8",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-19","2.6",",,E",,,"5.5","H,,S","9.9",",,E","2.8",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-20","2.0",",,E",,,"7.5","H,,S","10.9",",,E","5.2",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-21","3.8",",,E",,,"8.7","H,,S","10.8",",,E","6.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-22","0.2",",,E",,,"8.2","H,,S","10.7",",,E","7.1",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-23","0.2",",,E",,,"8.1","H,,S","10.0",",,E","5.9",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-24","0.4",",,E",,,"7.7","H,,S","10.2",",,E","6.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-25","0.0",",,E",,,"5.6","H,,S","8.3",",,E","4.0",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-26","0.0",",,E",,,"3.7","H,,S","9.6",",,E","0.9",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-27","0.2",",,E",,,"3.8","H,,S","8.9",",,E","-0.2",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-02-28","0.0",",,E",,,"5.4","H,,S","10.7",",,E","1.7",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-01","0.0",",,E",,,"7.2","H,,S","11.1",",,E","4.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-02","0.0",",,E",,,"7.3","H,,S","10.2",",,E","4.8",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-03","0.0",",,E",,,"7.8","H,,S","12.4",",,E","4.9",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-04","0.6",",,E",,,"9.3","H,,S","14.0",",,E","5.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-05","0.8",",,E",,,"11.4","H,,S","11.4",",,E","8.2",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-06","0.0",",,E",,,"9.4","H,,S","10.8",",,E","7.7",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-07","4.6",",,E",,,"7.5","H,,S","11.5",",,E","3.8",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-08","0.0",",,E",,,"8.2","H,,S","10.7",",,E","5.9",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-09","3.2",",,E",,,"7.8","H,,S","7.3",",,E","4.3",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-10","1.0",",,E",,,"5.1","H,,S","7.9",",,E","4.7",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-11","2.0",",,E",,,"3.6","H,,S","6.0",",,E","-0.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-12","0.4",",,E",,,"3.9","H,,S","7.7",",,E","2.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-13","1.2",",,E",,,"4.0","H,,S","7.3",",,E","0.4",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-14","0.0",",,E",,,"4.1","H,,S","10.0",",,E","-0.1",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-15","1.0",",,E",,,"5.0","H,,S","9.0",",,E","-0.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-16","0.0",",,E",,,"6.0","H,,S","7.1",",,E","2.7",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-17","0.0",",,E",,,"5.0","H,,S","7.7",",,E","1.2",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-18","0.0",",,E",,,"4.9","H,,S","8.9",",,E","0.0",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-19","0.0",",,E",,,"3.6","H,,S","8.8",",,E","-3.1",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-20","0.0",",,E",,,"5.6","H,,S","10.3",",,E","-0.1",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-21","3.6",",,E",,,"8.1","H,,S","9.3",",,E","6.3",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-22","11.2",",,E",,,"8.2","H,,S","9.8",",,E","7.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-23","1.6",",,E",,,"6.8","H,,S","11.8",",,E","6.8",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-24","2.6",",,E",,,"7.4","H,,S","11.8",",,E","0.5",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-25","0.0",",,E",,,"9.1","H,,S","11.3",",,E","7.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-26","0.6",",,E",,,"8.3","H,,S","11.4",",,E","4.5",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-27","0.0",",,E",,,"8.9","H,,S","10.4",",,E","7.2",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-28","2.6",",,E",,,"6.1","H,,S","9.4",",,E","3.9",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-29","10.6",",,E",,,"5.4","H,,S","11.5",",,E","1.6",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-30","0.0",",,E",,,"8.0","H,,S","17.0",",,E","5.4",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-03-31","0.0",",,E",,,"11.0","H,,S",,,"6.7",",,E"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-01",,,,,"10.3","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-02",,,,,"9.1","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-03",,,,,"6.6","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-04",,,,,"7.3","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-05",,,,,"6.7","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-06",,,,,"7.2","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-07",,,,,"5.1","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-08",,,,,"5.4","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-09",,,,,"7.6","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-10",,,,,"9.3","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-11",,,,,"10.6","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-12",,,,,"8.6","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-13",,,,,"8.2","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-14",,,,,"8.1","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-15",,,,,"8.0","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-16",,,,,"7.3","H,,S",,,"2.1",",,S"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-17",,,,,"7.7","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-18",,,,,"6.2","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-19",,,,,"7.6","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-20",,,,,"8.3","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-21",,,,,"8.7","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-22",,,,,"9.1","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-23",,,,,"8.8","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-24",,,,,"8.5","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-25",,,,,"8.5","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-26",,,,,"10.0","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-27",,,,,"12.1","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-28",,,,,"11.7","H,,S","14.1",",,S",,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-29",,,,,"12.2","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-04-30",,,,,"13.1","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-01",,,,,"10.3","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-02",,,,,"9.1","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-03",,,,,"6.9","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-04","0.8",",,S",,,"6.6","H,,S","10.4",",,S",,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-05","0.3",",,S",,,"7.6","H,,S","12.3",",,S","1.9",",,S"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-06","0.0",",,S",,,"7.5","H,,S","12.0",",,S","1.2",",,S"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-07","0.0",",,S",,,"9.2","H,,S","12.1",",,S","5.0",",,S"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-08","0.0",",,S",,,"9.6","H,,S","12.6",",,S","5.4",",,S"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-09","0.0",",,S",,,"10.6","H,,S","17.5",",,S","2.7",",,S"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-10",,,,,"12.3","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-11",,,,,"12.2","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-12",,,,,"9.4","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-13",,,,,"9.7","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-14",,,,,"9.9","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-15",,,,,"9.3","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-16",,,,,"10.2","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-17",,,,,"10.7","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-18",,,,,"9.8","H,,S",,,"6.9",",,S"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-19",,,,,"10.0","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-20",,,,,"11.7","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-21",,,,,"9.7","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-22",,,,,"8.2","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-23",,,,,"8.6","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-24",,,,,"12.1","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-25",,,,,"11.6","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-26",,,,,"9.4","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-27",,,,,"10.3","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-28",,,,,"10.5","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-29",,,,,"11.1","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-30",,,,,"10.3","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-05-31",,,,,"11.9","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-01",,,,,"11.0","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-02",,,,,"11.4","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-03",,,,,"10.7","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-04",,,,,"9.5","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-05",,,,,"10.3","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-06",,,,,"9.8","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-07",,,,,"9.2","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-08",,,,,"9.3","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-09","0.5",",,S",,,"9.7","H,,S",,,"5.5",",,S"
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-10","0.0",",,S",,,"11.1","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-11",,,,,"11.8","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-12",,,,,"12.6","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-13",,,,,"15.2","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-14",,,,,"12.3","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-15",,,,,"12.7","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-16",,,,,"14.2","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-17",,,,,"12.9","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-18",,,,,"12.4","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-19",,,,,"12.7","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-20",,,,,"15.4","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-21",,,,,"12.7","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-22",,,,,"14.2","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-23",,,,,"11.8","H,,S",,,,
"UK000070765","WICK, UK","58.45","-3.0831","36.0","2025-06-24",,,,,"12.2","H,,S",,,,
